cpg,beta,se,p,i2,p_het,dmr
cg16705744,0.0107004550328289,0.00256603323320388,7.37441057641936e-05,,,No
cg16714091,-0.0239621298441681,0.00574830500094844,7.41420246481469e-05,,,No
cg16761096,0.053757811080288,0.013007726100093,8.44067111519707e-05,,,No
cg16773741,0.040877306850955,0.00990410917103696,8.60855057248011e-05,,,No
cg16810293,-0.0482945417197086,0.0105119575849106,1.51382038883473e-05,,,No
cg16824126,-0.0478047922168392,0.00886045887555842,6.20181836964012e-07,,,No
cg16831185,-0.0297508843560251,0.00722939628891622,9.1560572052634e-05,,,No
cg16874077,0.0537979834867051,0.0104734293618033,1.78644115276622e-06,,,No
cg16884222,-0.0270831700656215,0.00560673853146433,6.05523532912416e-06,,,No
cg17000343,0.0148848201965167,0.0034711384472619,4.78539611128529e-05,,,No
cg17103217,-0.0327779453453028,0.00753730229156667,3.8233839295703e-05,,,No
cg17158750,-0.0759638607017271,0.0182795563457604,7.76895829369794e-05,,,No
cg17180284,-0.0644043541130681,0.0127738389053313,2.61613799903709e-06,,,No
cg17292662,-0.0539620469239561,0.0121925427481421,2.86693540828631e-05,,,No
cg17313709,-0.0554162495990595,0.0132958709996753,7.43108795855462e-05,,,No
cg17373759,-0.0470799162523499,0.00977295095977952,6.37469476493005e-06,,,No
cg17385483,0.0472404605851448,0.0109801295276073,4.54105862425037e-05,,,No
cg17418055,0.045694046645433,0.0108827791886198,6.64283151094712e-05,,,No
cg17431739,-0.0379921399238413,0.00847074736172888,2.29318393373356e-05,,,No
cg17497608,0.170087642389836,0.0371431072878474,1.60320927265684e-05,,,No
cg17516330,0.0408510663091463,0.00874246460475712,1.11947012112923e-05,,,No
cg17516825,-0.0537561478424073,0.0126157509758568,5.2882780673146e-05,,,No
cg17524478,0.0578029921299909,0.0128269751705798,2.11584027515604e-05,,,No
cg17546623,0.0368590922050615,0.00862397445716465,5.04143138159712e-05,,,No
cg17566874,-0.0226188055588042,0.00546374230344129,8.22853217636533e-05,,,No
cg17571266,0.102378191535566,0.0208031932381518,4.23175360955946e-06,,,No
cg17606183,-0.0580467813660179,0.0136198440819674,5.32458964924961e-05,,,No
cg17610169,0.0827565358790527,0.0160960256982349,1.75200927335422e-06,,,No
cg17633234,-0.0382086608472377,0.00707069280698801,5.98732892157781e-07,,,No
cg17654970,-0.0332341755362764,0.0061118769847997,5.20448137288901e-07,,,No
cg17662083,0.0519731669377573,0.0116534751144582,2.52217107325348e-05,,,No
cg17696044,-0.129127165405806,0.0220176636093239,8.61212359553137e-08,,,No
cg17768691,0.0477607576267216,0.00962214455476076,3.57647357561603e-06,,,No
cg17816357,-0.0512157813240669,0.0114272103835657,2.32095249358393e-05,,,No
cg17837526,-0.0499522268134966,0.00780514175804398,8.44137825243517e-09,,,No
cg17864156,-0.0487510977984139,0.0105672444628047,1.40658286442862e-05,,,No
cg17892169,-0.0303846141733182,0.00637152174229893,7.70839578680412e-06,,,No
cg17896927,-0.0382397724156344,0.00714786310885671,7.48189680547258e-07,,,No
cg17935703,-0.0479875804235044,0.0108368422595522,2.90839120481551e-05,,,No
cg17973115,-0.059689495108561,0.0133870853277306,2.53311253612515e-05,,,No
cg17986992,0.0778825077785668,0.0136245558076687,1.6186943592212e-07,,,No
cg18017908,-0.0612086868994579,0.01036291128457,7.20144703440708e-08,,,No
cg18028767,-0.0428838331798395,0.00742222784531832,1.24748269133786e-07,,,No
cg18133966,0.0564874583258394,0.0113399911289162,3.33388712590583e-06,,,No
cg18144742,-0.0330841350122723,0.00671598246493375,4.15022787026357e-06,,,No
cg18147098,0.108245493259246,0.0181265638196044,5.44477246434991e-08,,,No
cg18157896,-0.0528877681732379,0.0124338570706556,5.43615545691493e-05,,,No
cg18187035,-0.0659605714216675,0.0151880974835284,3.90744495188657e-05,,,No
cg18196535,-0.00311650830305275,0.000712465368516175,3.5156637284679e-05,,,No
cg18210365,0.053702953163135,0.0130500264988011,8.99419721799716e-05,,,No
cg18248586,-0.0597396608964266,0.0133957606470859,2.52494055232923e-05,,,No
cg18251191,-0.0732067480723757,0.0177938310738416,9.02654324269001e-05,,,No
cg18264728,-0.0404014225109457,0.00923164521578577,3.44934557322106e-05,,,No
cg18272538,0.0390540823125034,0.00773422071016352,2.53735815480229e-06,,,No
cg18284427,-0.0312960786026578,0.00676283228900554,1.33171627301846e-05,,,No
cg18318818,0.0343852504619455,0.00841353272071034,9.95678903935749e-05,,,No
cg18365406,0.120450241981118,0.0219864406520714,4.39404674364664e-07,,,No
cg18445438,-0.0479478106033305,0.0114813061250821,7.21208425989818e-05,,,No
cg18471725,-0.0249940540360957,0.00585398188673743,5.12459829786163e-05,,,No
cg18473686,0.0478943020916467,0.00893635453184133,7.18962407704123e-07,,,No
cg18480654,0.042300837305231,0.0102253246452551,8.31621422075177e-05,,,No
cg18512336,0.0411684164884804,0.00959400848420071,4.73466717596304e-05,,,No
cg18520238,-0.0487989496789024,0.0111063864834589,3.23269081004825e-05,,,No
cg18521771,-0.0325011155962808,0.00683698666516583,8.17582180221748e-06,,,No
cg18533225,0.0490230842026062,0.00920283484212488,8.21998215467147e-07,,,No
cg18568843,-0.0276437302381225,0.00656360677060256,6.33690977232473e-05,,,No
cg18584012,-0.0495853701969326,0.0101232075919497,4.63676691888845e-06,,,No
cg18586277,-0.0624544153037643,0.0146912255091077,5.48410583446829e-05,,,No
cg18613390,-0.0674352508120081,0.0113433738608087,6.10810302157189e-08,,,No
cg18623216,-0.0862284906931527,0.0104650652743777,2.00726503394824e-12,,,No
cg18639049,-0.00318785993081661,0.000736466041182834,4.12078421719932e-05,,,No
cg18680834,0.0371421095704495,0.00850138698474525,3.54663134477974e-05,,,No
cg18681014,-0.0743016580949513,0.014608641798315,2.19000295610214e-06,,,No
cg18685879,-0.0512171557063864,0.0121182160583057,6.00330584913648e-05,,,No
cg18715243,0.0474513534229143,0.0102581995464293,1.34177749378932e-05,,,No
cg18800143,0.0356644345392513,0.00865129839830168,8.76122966017915e-05,,,No
cg18822950,0.0175071701137009,0.00401247017381071,3.62353182253792e-05,,,No
cg18855080,-0.0540645817715158,0.011360317680666,8.00698564726442e-06,,,No
cg18887033,0.0262336695767329,0.00560567101628263,1.08905969859517e-05,,,No
cg18951718,0.065050200499812,0.0136759314336855,8.08624404043549e-06,,,No
cg19048176,0.0336623680364111,0.00740662321141748,1.82768809574812e-05,,,No
cg19049607,-0.0278988539494076,0.00507286238176224,4.02213196337945e-07,,,No
cg19075787,-0.12993710949478,0.0203025398320121,8.43657772237914e-09,,,No
cg19080839,0.0502621048023633,0.0102740536881469,4.74897393660541e-06,,,No
cg19169154,-0.0410284277134928,0.0063835167560466,7.48418878721078e-09,,,No
cg19220719,-0.0952404955075344,0.0147845357113338,7.01605996594319e-09,,,No
cg19233268,0.0290772485361082,0.00671316193021299,4.07838313847435e-05,,,No
cg19240637,-0.0502588037122219,0.0101447862661255,3.71390786517563e-06,,,No
cg19248564,-0.0210561693902187,0.00506006686581104,7.61360878675328e-05,,,No
cg19270739,-0.0366791301449486,0.00712604292668929,1.71158149953771e-06,,,No
cg19293784,0.0206579092959941,0.00501474319917594,8.85663082480498e-05,,,No
cg19307939,0.0273318601225659,0.00601426184845897,1.83042477892192e-05,,,No
cg19317715,-0.0753920866780988,0.0163937934717408,1.48755082712269e-05,,,No
cg19360907,-0.0607308132389452,0.0142337525969996,5.17968225946582e-05,,,No
cg19427338,-0.0344107235042825,0.00808544907075899,5.44393579991981e-05,,,No
cg19433091,-0.0462817292029207,0.0103634589189083,2.46601451729145e-05,,,No
cg19462635,-0.0553312885886314,0.0126993561998648,3.70780497958622e-05,,,No
cg19478079,0.0826431092773772,0.019885692080504,7.76234259752155e-05,,,No
cg19478223,-0.0316167212677105,0.00714685006259725,2.88805900712453e-05,,,No
cg19496364,0.102270372237758,0.0161651362229218,1.1648616146224e-08,,,No
cg19515081,0.0472708667175804,0.0107497634638726,3.18930585518267e-05,,,No
cg19555708,-0.017038667325056,0.00400423736763831,5.40369686781627e-05,,,No
cg19572912,0.0200302022978704,0.00428357644762013,1.10516460328562e-05,,,No
cg19592472,-0.12275432511036,0.0204944806516907,5.03937105785377e-08,,,No
cg19727499,0.0379416311518529,0.00765214358074188,3.65311053684384e-06,,,No
cg19764555,0.04041727962436,0.00647175994275585,1.66350677618634e-08,,,No
cg19831403,0.0460149898193221,0.0111509692342828,8.63225392622321e-05,,,No
cg19837174,-0.0481610690488555,0.00994598455052805,5.78094788748382e-06,,,No
cg19843457,-0.0630042774941942,0.0119215801679055,9.76870206115704e-07,,,No
cg19871564,-0.00477225808517713,0.00113410035604182,6.42309561123867e-05,,,No
cg19887293,0.0363854401032265,0.00886564272248681,9.35991169933486e-05,,,No
cg19910679,-0.0857464322303259,0.0202138645833284,5.6718953869157e-05,,,No
cg19921353,-0.022164804559815,0.00469627141741382,9.33390658473627e-06,,,No
cg19940644,0.0560370859341048,0.0129419691009397,4.10122652564399e-05,,,No
cg19994384,-0.0560772153698251,0.0126706778604939,2.86776223110267e-05,,,No
cg20026178,-0.0966132807144886,0.0181121609479922,7.97978887696037e-07,,,No
cg20075683,0.048663116581708,0.00923973067859391,1.05229548964147e-06,,,No
cg20122635,-0.0300492444384788,0.00627413865848761,7.11326032020204e-06,,,No
cg20193802,0.0674369162721451,0.0153638845670334,3.28703048544002e-05,,,No
cg20236750,0.0626903249818978,0.0116334018355246,6.36998112044301e-07,,,No
cg20306574,-0.0935078784438717,0.0185974689410397,2.76605405292971e-06,,,No
cg20327845,-0.0975951310852019,0.0164727960811631,6.66351484281703e-08,,,No
cg20334115,-0.0460526140830289,0.0103873643645595,2.78523273542724e-05,,,No
cg20379593,-0.0667377376444106,0.011463827258432,1.03518475062069e-07,,,No
cg20455092,0.0625721679649883,0.0132174869553295,8.82656187543765e-06,,,No
cg20514083,0.0772613571297944,0.0180789709144591,5.05030831263097e-05,,,No
cg20534570,-0.0496149417063244,0.0071885902849393,9.05082456772802e-10,,,No
cg20541344,-0.0230875466770627,0.00555576665706785,7.77100334520008e-05,,,No
cg20600850,-0.0320205166857905,0.00423196040237305,4.4436493255768e-11,,,No
cg20654468,-0.0388052692827891,0.0072389758327334,7.15673828277117e-07,,,No
cg20696737,-0.0401489250377567,0.00947358460494363,5.75515063480627e-05,,,No
cg20708711,-0.00907184006690639,0.00220956627459809,9.30563322262852e-05,,,No
cg20717932,-0.0368988962989235,0.00710838712412013,1.46146589283142e-06,,,No
cg20724257,-0.038264043286602,0.00882115746866987,3.98296818854567e-05,,,No
cg20746552,-0.0450567762265597,0.00978405488882975,1.4520433373477e-05,,,No
cg20761187,0.0877755602077652,0.0192541137939422,1.73344271944936e-05,,,No
cg20762729,-0.0327695716517708,0.00702776731761424,1.16284342612503e-05,,,No
cg20794351,0.0523493175114041,0.0127049268118102,8.8260182226865e-05,,,No
cg20849025,-0.0289943982096309,0.00566456697665035,1.92171082424739e-06,,,No
cg20898358,-0.0477996769775599,0.0114514212272996,7.26568312678617e-05,,,No
cg20938359,-0.0446817356526065,0.00967204797212056,1.37318342277616e-05,,,No
cg20996314,0.0630600859824139,0.0119511901761692,1.01115924727798e-06,,,No
cg21028946,0.0259586558993476,0.00590004088155652,3.16132976123361e-05,,,No
cg21067023,0.0673673294871965,0.014604227699409,1.40956196981531e-05,,,No
cg21109038,0.0586729282461859,0.0142386297017872,8.81674581483898e-05,,,No
cg21147708,-0.0885966558902105,0.0191130777836764,1.29268747379564e-05,,,No
cg21161526,-0.0330758313830986,0.00771270407249722,4.77974341237377e-05,,,No
cg21166916,0.0239340184173487,0.00508902424774852,9.95444629298616e-06,,,No
cg21176026,-0.0520774897281466,0.0123979195365645,6.60047055759248e-05,,,No
cg21183502,-0.0308794013148544,0.00738523069470353,7.08024529992619e-05,,,No
cg21211253,0.0451819899167868,0.00890538695512231,2.30378180305525e-06,,,No
cg21268658,0.038845029532616,0.00842860999122964,1.43220175212088e-05,,,No
cg21292067,-0.0374144722117899,0.00842657404052489,2.71765314622159e-05,,,No
cg21321372,-0.0854457347345622,0.0199995581351451,5.07206093725154e-05,,,No
cg21403543,-0.0140655807005156,0.0027859359148714,2.54486566650993e-06,,,No
cg21480264,-0.0571436574731,0.00968318458429902,7.36321313320044e-08,,,No
cg21481950,-0.0398574645218798,0.00954861818474089,7.2647775633335e-05,,,No
cg21542881,0.0606876185044429,0.0122816966431167,3.90841738659426e-06,,,No
cg21550024,0.0738184231572079,0.0163211156641169,1.98732644286053e-05,,,No
cg21574271,-0.0901083273830727,0.0152002045098014,6.56491511501374e-08,,,No
cg21608225,-0.112939742910537,0.0266957086407455,5.91230072158569e-05,,,No
cg21626848,0.028628865993704,0.00609239431254031,1.01079896559898e-05,,,No
cg21645554,0.0438376521545632,0.00896077453262039,4.74836170474331e-06,,,No
cg21771528,-0.0613340177688035,0.0138994582966868,3.01168723652101e-05,,,No
cg21785067,-0.0488351808909119,0.00865392118616348,2.20486028733276e-07,,,No
cg21825040,-0.0350998402094085,0.00797168996927644,3.1222967998481e-05,,,No
cg21834204,-0.0430355359873918,0.00999157263639977,4.46078009956937e-05,,,No
cg21874213,0.0368805350542248,0.00686173964273568,6.74944302146956e-07,,,No
cg21904329,0.0552373276907257,0.0131264173407982,6.41991195546991e-05,,,No
cg21915678,0.0546469233952114,0.0121855690048937,2.29785516445111e-05,,,No
cg21919968,0.0295511429142425,0.00661495649108266,2.45242401291288e-05,,,No
cg21934230,-0.0442514584643289,0.0102528123921426,4.31709420082799e-05,,,No
cg21954370,-0.0524309557451346,0.0108418049245721,5.92506955990174e-06,,,No
cg22017733,-0.0953428221454438,0.018896494861324,2.57828085507867e-06,,,No
cg22061628,0.0143148562085326,0.00337477639374053,5.67691937203563e-05,,,No
cg22109240,-0.0402307710023285,0.00712039883495432,2.14129769818962e-07,,,No
cg22112435,-0.0384644390347168,0.00926751255637757,7.9171119767545e-05,,,No
cg22114489,-0.131193461481569,0.0218268992397636,4.60334749472151e-08,,,No
cg22117805,-0.0897129238645723,0.0174917500637577,1.84327008666838e-06,,,No
cg22121941,0.0390499376566416,0.00932247920639447,6.88819913808517e-05,,,No
cg22159815,-0.0553442973416426,0.0128399872402882,4.40952133813949e-05,,,No
cg22190721,0.100838390376516,0.0176213422228133,1.57689125796994e-07,,,No
cg22204103,-0.0412594152519949,0.00749862015259304,3.97812082099777e-07,,,No
cg22236626,-0.0275078572657228,0.00603191522054417,1.7229622331079e-05,,,No
cg22268271,-0.0166809067648201,0.00405352307820977,8.9941265584526e-05,,,No
cg22274117,-0.0503037523825196,0.0115061444536916,3.50775586326524e-05,,,No
cg22364219,-0.119785992055958,0.0224978537938269,8.30915574633199e-07,,,No
cg22367556,0.0474327634075271,0.0100614874848472,9.53051401282006e-06,,,No
cg22398226,0.0458922403965743,0.00911684634879967,2.70258399241072e-06,,,No
cg22400703,0.0774609313890683,0.0152538338170295,2.26180523941763e-06,,,No
cg22433862,0.067442867134678,0.0104891815029297,7.40187809811001e-09,,,No
cg22437987,-0.0227186726200379,0.00522914804329024,3.88269449296494e-05,,,No
cg22497969,-0.0592930247689365,0.0131364931945652,2.05847115608203e-05,,,No
cg22505962,-0.0494470304375074,0.0100697863558498,4.41740782646066e-06,,,No
cg22508782,-0.0353555506847982,0.00676915214051171,1.25776603523855e-06,,,No
cg22510074,-0.08882622425353,0.0132141157155322,2.02452034190567e-09,,,No
cg22543992,-0.030884442410179,0.0062941539984113,4.48062354772403e-06,,,No
cg22551065,-0.055325002247923,0.0118683322729807,1.16871705268663e-05,,,No
cg22622440,-0.0393778436961075,0.00632198925884423,1.78747058740441e-08,,,No
cg22642495,-0.0559689871795459,0.0096202190053684,1.05183010688969e-07,,,No
cg22670033,0.0805655598369571,0.0190064442182836,5.73686326362085e-05,,,No
cg22726349,-0.0697757460876491,0.0134520855331766,1.45652125603411e-06,,,No
cg22730004,-0.0456166361456332,0.0107961300123461,6.02935829850673e-05,,,No
cg22894896,0.0448629570146726,0.0102194346951656,3.31588130912401e-05,,,No
cg22935450,0.0274466088957782,0.00532187750869332,1.64282921483421e-06,,,No
cg22956254,-0.0403443555072993,0.00969251438654771,7.58106336439463e-05,,,No
cg22965561,-0.0674092503972606,0.0132876668577748,2.30830937319663e-06,,,No
cg22980697,-0.0428233105496955,0.00962661368606499,2.63339069802863e-05,,,No
cg23013968,-0.033079263477017,0.00709398878968789,1.16226823295236e-05,,,No
cg23025459,-0.066123607438159,0.0141441426788505,1.10972069553335e-05,,,No
cg23062810,-0.0478893532933702,0.00905691109998733,9.66082937017339e-07,,,No
cg23075506,0.0826358714645729,0.0150542400322119,4.20052670716926e-07,,,No
cg23088126,-0.0450089680408511,0.0108034248788446,7.47854215523567e-05,,,No
cg23145336,0.0557208018192696,0.0129373352969651,4.46419156187628e-05,,,No
cg23279756,-0.0942515955551399,0.0159514212278288,7.13541476175033e-08,,,No
cg23359665,0.106353142002134,0.0229704952956763,1.31983968611136e-05,,,No
cg23367683,0.0583910491826536,0.0129696449477633,2.17629074501626e-05,,,No
cg23377551,0.0519871361154641,0.0126627792314599,9.3124425932678e-05,,,No
cg23378033,-0.055506424659287,0.0127639220579463,3.82433529778847e-05,,,No
cg23384027,-0.0375828153708045,0.00802634864973092,1.07822848211378e-05,,,No
cg23401251,-0.0495473503911434,0.0112387049325844,3.0578051358313e-05,,,No
cg23435594,-0.0388426620518128,0.00881843543553733,3.10307089925716e-05,,,No
cg23444264,0.0836442930270989,0.0172053706798949,5.35887441246071e-06,,,No
cg23458168,0.146708978841376,0.0253980467225293,1.25476262168184e-07,,,No
cg23482898,-0.030720680462932,0.00665850367157865,1.40477543792637e-05,,,No
cg23507802,0.0639989354069391,0.015021242504435,5.29746774651013e-05,,,No
cg23534245,0.0805283600893685,0.0127305450583313,1.16997762724382e-08,,,No
cg23541926,-0.032249526486732,0.00588693676353659,4.39837889024587e-07,,,No
cg23599026,0.0200121801576469,0.00488264125920114,9.54548012185405e-05,,,No
cg23669043,-0.0355170321743834,0.00868726571661609,9.90317325498052e-05,,,No
cg23716309,0.0386029577007306,0.00936492069424378,8.77251127176613e-05,,,No
cg23754924,-0.0277081470388243,0.00662935318881147,7.12213094917894e-05,,,No
cg23786580,-0.0616168250384606,0.0133407396047712,1.37836287106598e-05,,,No
cg23839159,-0.0558873627980826,0.0111781038311172,3.09717254284477e-06,,,No
cg23840027,-0.0504220891834287,0.0112733866062481,2.4321912197129e-05,,,No
cg23889047,-0.0674829949431626,0.00946430775029423,3.23284037014074e-10,,,No
cg23895076,0.0562207882287763,0.0120678484805142,1.1815900369349e-05,,,No
cg23928512,0.0836916491361802,0.0124952134446253,2.25498053201473e-09,,,No
cg23937295,0.0971387754243558,0.0226897473838109,4.91038472672777e-05,,,No
cg23996349,-0.0363835962665313,0.0084494690596833,4.47998721596416e-05,,,No
cg24024661,-0.0685858177304332,0.0127534661643282,6.6661222198401e-07,,,No
cg24059075,0.0461702848664944,0.00740051340226429,1.71050766438901e-08,,,No
cg24060542,0.0375680179147485,0.00749960471329356,2.98043242100523e-06,,,No
cg24119717,0.0590849403232241,0.012252675276596,6.25483765673397e-06,,,No
cg24143137,0.03180778245264,0.00642924194158567,3.81551514194691e-06,,,No
cg24152179,0.0769409548822054,0.0161348657849921,7.71445701226995e-06,,,No
cg24227371,-0.0531124771053432,0.010539542571736,2.64293556628073e-06,,,No
cg24277586,-0.0416235998713751,0.00866073585873381,6.66493771800194e-06,,,No
cg24279744,0.0628346551406598,0.0110840408481909,1.9776605161493e-07,,,No
cg24296397,-0.0708228814167721,0.0102556214455801,8.89523387387599e-10,,,No
cg24363020,-0.0859324201618193,0.0196389416214903,3.45955064318103e-05,,,No
cg24378227,0.0608441064660159,0.00847127288821067,2.55301789812486e-10,,,No
cg24448421,-0.0603762500083592,0.0107567412216011,2.50406252836321e-07,,,No
cg24453118,-0.0697488245276991,0.0167230957785178,7.35379939311355e-05,,,No
cg24474319,0.034724156649104,0.0053255468963981,4.96254415770941e-09,,,No
cg24489344,0.0534576229101334,0.0122850803294176,3.78571080242736e-05,,,No
cg24492058,-0.0293792002708581,0.00614916694152555,7.44404845498672e-06,,,No
cg24496614,-0.0224222518499191,0.00503030445427507,2.54557981604416e-05,,,No
cg24524285,0.0522905496491955,0.0123478097549426,5.82267106415964e-05,,,No
cg24673600,-0.0379361926093343,0.00681462902529231,3.11102825419714e-07,,,No
cg24678767,0.023686731620016,0.0055215659216436,4.755632341426e-05,,,No
cg24718197,0.0429579666738154,0.00909316149581511,9.17058237952614e-06,,,No
cg24736274,0.0422953498800568,0.0102553817197923,8.70535257499456e-05,,,No
cg24753998,-0.0910064713894777,0.0215503788882445,6.0805906814463e-05,,,No
cg24843346,-0.0883716217132523,0.014277361790805,2.11941870573569e-08,,,No
cg24872692,0.0348373343175215,0.00714615827893277,5.1627387592087e-06,,,No
cg24883498,-0.0408032755650652,0.00764069148142394,7.78222466240076e-07,,,No
cg24886770,-0.005603897689014,0.00108253448725187,1.51896678672438e-06,,,No
cg24890964,-0.03250135532097,0.0068732978260545,9.01392651621134e-06,,,No
cg24911721,0.142237127940097,0.0303665788683094,1.07169198797784e-05,,,No
cg24940230,0.0559112065460886,0.0115870289076141,6.17870701172097e-06,,,No
cg25003697,0.0788648141951689,0.0192006228653183,9.24890553235085e-05,,,No
cg25021247,-0.028270508856706,0.00649769491826067,3.7938069097982e-05,,,No
cg25035376,0.0658503856046991,0.0125374776706653,1.11628907535189e-06,,,No
cg25125453,-0.0493296652487375,0.00760260224894856,5.93534107135714e-09,,,No
cg25153824,0.0303481635637178,0.00724163564624062,6.83832895692079e-05,,,No
cg25167447,0.0817022933585696,0.0190636112583125,4.82785255108631e-05,,,No
cg25216580,-0.0417259131310529,0.0100190084170342,7.51939598624177e-05,,,No
cg25363607,-0.0072515225515143,0.00168639633791578,4.62865836312823e-05,,,No
cg25374813,-0.0361446389300272,0.00810853507995313,2.54395237047402e-05,,,No
cg25426302,0.0996366652938176,0.0170846160626154,9.90463636741028e-08,,,No
cg25478132,0.0460059930948107,0.00971443442799287,8.76518768109298e-06,,,No
cg25512537,-0.0755239965877696,0.0153251855751098,4.1187898202864e-06,,,No
cg25537245,-0.0228871872235446,0.00481394426154427,8.1556792700463e-06,,,No
cg25560398,0.101928266206629,0.0184499775842163,3.62466071907066e-07,,,No
cg25596082,0.0493053479314014,0.0102900185760034,7.05262067776883e-06,,,No
cg25618424,-0.0401727128840673,0.00947555593879872,5.72089277755059e-05,,,No
cg25630910,-0.018805090284352,0.00407582802467624,1.40446712680197e-05,,,No
cg25636466,-0.0910501382482459,0.0109249893772424,1.29705955059703e-12,,,No
cg25642234,0.047587597910801,0.0116284881064453,9.76444975379909e-05,,,No
cg25662963,-0.00544296175379482,0.00133218787726662,9.99858189466228e-05,,,No
cg25663970,0.0343586570283902,0.0064988962006109,9.69089410650351e-07,,,No
cg25736663,0.0590713743476196,0.0119970221512062,4.18896680929363e-06,,,No
cg25764570,-0.0598713862295904,0.0135647253266046,2.99969379556751e-05,,,No
cg25877299,-0.0362496499735624,0.00885253764447367,9.67702395929646e-05,,,No
cg25901204,0.0190654875342004,0.00436380207130162,3.545821494169e-05,,,No
cg25932290,0.0526544428499427,0.0112245866502566,1.04310085433173e-05,,,No
cg25938530,-0.112540601265606,0.0181558306481386,2.03829804412001e-08,,,No
cg25969122,-0.0720476069550107,0.0140472354445912,1.84265862198737e-06,,,No
cg26009192,-0.0465511502554028,0.0108223857919932,4.55758908477567e-05,,,No
cg26096752,-0.0528680260845782,0.0103876775957096,2.16065677902637e-06,,,No
cg26129353,-0.0581088141560681,0.0121059637322783,6.82332364985213e-06,,,No
cg26135172,-0.0601141938933055,0.0131606900874577,1.67548402345397e-05,,,No
cg26163319,0.0220106559134711,0.00513565704136462,4.82646511836368e-05,,,No
cg26189139,0.0434882637215815,0.0105427980508558,8.68288490142171e-05,,,No
cg26203136,0.0548172684380234,0.0127616788404888,4.65830794202262e-05,,,No
cg26216433,-0.0924588698908627,0.0132087641694889,5.82628804485916e-10,,,No
cg26262157,-0.0714162647038659,0.0169274862937415,6.17044047357622e-05,,,No
cg26267561,-0.0770802461149242,0.0155770398892252,3.80093903815284e-06,,,No
cg26335578,-0.0307510878579718,0.00719454767633293,5.03781204301597e-05,,,No
cg26423283,-0.045862278264088,0.0111903254465042,9.55412712469922e-05,,,No
cg26446803,0.061847710138415,0.012267387406186,2.61884905254386e-06,,,No
cg26460530,-0.0321540366043007,0.00742646774505604,4.10456149985235e-05,,,No
cg26534057,-0.0286171536776782,0.00658063020770478,3.82435828164595e-05,,,No
cg26619671,-0.0343633994408868,0.0055660980145258,2.2716467302425e-08,,,No
cg26646427,-0.0395341339636742,0.00964915870924816,9.596402908001e-05,,,No
cg26660631,0.0295826332075764,0.00586333084706539,2.5800020658659e-06,,,No
cg26670562,-0.0428623224332243,0.00957362006641331,2.36330759571484e-05,,,No
cg26683398,-0.049419947887927,0.00862056317364148,1.50968534511802e-07,,,No
cg26686150,-0.0451945175758514,0.00748714865997433,4.12114109470662e-08,,,No
cg26700215,-0.0402958184893324,0.00727032585472358,3.36305648064958e-07,,,No
cg26799474,-0.0674661438836934,0.0158236864645876,5.23828987944483e-05,,,No
cg26825650,-0.0238360910585927,0.00471965234882356,2.52847621596631e-06,,,No
cg26907472,0.0506810406545352,0.00954293572954145,8.78245680415436e-07,,,No
cg27015931,-0.0220316538204377,0.00398750475208108,3.61560637121136e-07,,,No
cg27024992,-0.0160308804669279,0.0037679963957534,5.41711470855558e-05,,,No
cg27039118,-0.0372259542822493,0.00792452388425533,1.01689464994241e-05,,,No
cg27066989,-0.0366141193238286,0.00756170992022772,5.78595826498144e-06,,,No
cg27078140,0.0382869014673077,0.00671278513170733,1.70843178990207e-07,,,No
cg27104271,0.0175200214441123,0.00394953323765934,2.79179844891632e-05,,,No
cg27133224,-0.0279085516264816,0.00572000186299741,4.99965919664585e-06,,,No
cg27137887,-0.0578265112128021,0.0108456067262353,8.05812573343664e-07,,,No
cg27191921,-0.0366520193288764,0.00708762429909871,1.55246753951679e-06,,,No
cg27210390,0.0639682842735667,0.0128067191821459,3.15732709279434e-06,,,No
cg27217742,0.0454031338798005,0.00925354887045764,4.4856140897927e-06,,,No
cg27246744,-0.0247767115038045,0.00594814568123954,7.49823572314584e-05,,,No
cg27280037,0.0326590015187816,0.0076677183181711,5.32238296318811e-05,,,No
cg27293155,0.0502453928822732,0.0121506292282481,8.36629224998379e-05,,,No
cg27299047,-0.0323643422598447,0.00751989504205765,4.51645299804371e-05,,,No
cg27392771,0.0944976390359583,0.00992248666001499,5.24638251984046e-15,,,No
cg27448161,-0.0409270048414655,0.00453776476495391,5.42832776339172e-14,,,No
cg27503360,0.0324039890648851,0.00724687729587117,2.41459711151733e-05,,,No
cg27508620,0.100833827550487,0.0166315699841338,3.67497669910505e-08,,,No
cg27516100,0.0371283940157382,0.00760703012383759,4.96652634495721e-06,,,No
cg27516568,0.0554601915125117,0.0114383477603666,5.63818579092766e-06,,,No
cg27529555,0.0596316370244749,0.0110824247146949,6.58620798968645e-07,,,No
cg27585939,-0.0696239391691842,0.0159317575713722,3.53095391911025e-05,,,No
cg27642528,-0.0425016614829746,0.00933688989809112,1.77882927938983e-05,,,No
